앱 확장 소재,앱 확장 소재 유형,캠페인,광고그룹,일,전환,통화 코드,비용,노출수,클릭수,Revenue,유형,사이즈,투입일,시기,USP,Concept,언어,파일명,소재명,링크,hooking_strategy,audio_elements_bgm,audio_elements_sfx_emphasized,audio_elements_narration,audio_elements_cv,text_analysis_extracted_copy,text_analysis_core_usp,title_specific_system,title_specific_mechanic,title_specific_faction_race,title_specific_identified_character,title_specific_theme,title_specific_special_note,gameplay,visual_technique,environment,emotion,character_object,art_style,marketer_insight
260406_BNR_A-Character-100usd01A-DA_L_1200x628_EN.jpg;https://tpc.googlesyndication.com/simgad/128038747177600361,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-07,14,KRW,6857,"2,782",420,0,BNR,가로형,2026-04-06,A,Character,100usd01A,EN,260406_BNR_A-Character-100usd01A-DA_L_1200x628_EN,A-Character-100usd01A-DA,https://tpc.googlesyndication.com/simgad/128038747177600361,"압도적 보상, 캐릭터/유닛 외형",,,,,"Pre-registration Event, $100, Pre-register and Earn Rewards Worth $100!, Claim Rewards","보상, 릴리즈 예고",용병 모집(Gacha),사전예약 혜택,마그 탐험대,카르벨(Karbel),히어로 수집 육성,,수집 및 도감,"텍스트 오버레이, 클로즈업 및 줌",심플/클린 UI,"수집욕/소유욕, 만족과 성취감","인간형 영웅, 재화/보물상자","2D 일러스트, 2.5D 입체 그래픽","[전략적 의도 - 구체적인 '100달러 가치'를 전면에 내세워 사전예약 단계에서 전환율을 극대화하려는 의도 / 타겟 심리 - 수집형 RPG 유저들이 가장 민감하게 반응하는 '초반 성장 격차'에 대한 불안을 보상 강조로 해소 / 성과 예측 및 확장 - 명확한 혜택 제시로 높은 CTR이 예상되며, 이후에는 보상 아이템(다이아, 소환권)의 인게임 아이콘을 구체적으로 노출하는 버전으로 확장이 필요함]"
260406_BNR_A-Character-100usd01A-DA_S_1200x1200_EN.jpg;https://tpc.googlesyndication.com/simgad/10042032527036690642,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-07,2,KRW,1723,738,109,0,BNR,정방형,2026-04-06,A,Character,100usd01A,EN,260406_BNR_A-Character-100usd01A-DA_S_1200x1200_EN,A-Character-100usd01A-DA,https://tpc.googlesyndication.com/simgad/10042032527036690642,"압도적 보상, 캐릭터/유닛 외형",,,,,"Pre-registration Event, $100, Pre-register and Earn Rewards Worth $100!, Claim Rewards","보상, 릴리즈 예고",용병 모집(Gacha),사전예약 혜택,마그 탐험대,카르벨(Karbel),히어로 수집 육성,,수집 및 도감,"텍스트 오버레이, 클로즈업 및 줌",심플/클린 UI,"수집욕/소유욕, 만족과 성취감","인간형 영웅, 재화/보물상자","2D 일러스트, 2.5D 입체 그래픽","[전략적 의도 - 정방형 레이아웃을 활용해 중앙의 '$100' 텍스트와 캐릭터를 밀착 배치하여 보상 정보를 직관적으로 전달 / 타겟 심리 - 복잡한 게임 설명보다 명확한 혜택 중심의 소구점에 반응하는 스낵 컬처 소비 성향 공략 / 성과 예측 및 확장 - SNS 피드 노출 시 시인성이 뛰어나 우수한 전환 성과가 기대되며, 텍스트 색상 대비를 더 높인 버전의 A/B 테스트 권장]"
260406_BNR_A-Character-100usd01A-DA_V_1200x1500_EN.jpg;https://tpc.googlesyndication.com/simgad/18256489507350070227,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-07,3,KRW,2461,832,143,0,BNR,세로형,2026-04-06,A,Character,100usd01A,EN,260406_BNR_A-Character-100usd01A-DA_V_1200x1500_EN,A-Character-100usd01A-DA,https://tpc.googlesyndication.com/simgad/18256489507350070227,"압도적 보상, 캐릭터/유닛 외형",,,,,"Pre-registration Event, $100, Pre-register and Earn Rewards Worth $100!, Claim Rewards","보상, 릴리즈 예고",용병 모집(Gacha),사전예약 혜택,마그 탐험대,카르벨(Karbel),히어로 수집 육성,,수집 및 도감,"텍스트 오버레이, 클로즈업 및 줌",심플/클린 UI,"수집욕/소유욕, 만족과 성취감","인간형 영웅, 재화/보물상자","2D 일러스트, 2.5D 입체 그래픽",[전략적 의도 - 고퀄리티 2D 일러스트의 밀도를 높여 노출하여 '수집하고 싶은 영웅'의 이미지를 강조 / 타겟 심리 - 아트 스타일을 중시하는 수집형 RPG 타겟에게 생동감 넘치는 2.5D 그래픽 톤을 어필하여 게임 퀄리티에 대한 신뢰 형성 / 성과 예측 및 확장 - 아트 퀄리티 USP가 강하게 작동할 것으로 보임. 동일 구도에서 캐릭터만 SSR 등급의 다른 캐릭터(샤일린 등)로 교체하여 캐릭터별 선호도 분석 가능]
260406_BNR_A-Character-Adventure04A-DA_L_1200x628_EN.jpg;https://tpc.googlesyndication.com/simgad/11190732183298883065,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-07,17,KRW,6303,"2,930",455,0,BNR,가로형,2026-04-06,A,Character,Adventure04A,EN,260406_BNR_A-Character-Adventure04A-DA_L_1200x628_EN,A-Character-Adventure04A-DA,https://tpc.googlesyndication.com/simgad/11190732183298883065,"비주얼 임팩트, 캐릭터/유닛 외형",,,,,PEPP HEROES,"아트 퀄리티, 수집형RPG, 릴리즈 예고","8인 실시간 전투, 수집형 RPG",8인 실시간 전투,"마그 탐험대, 고블린","카르벨(Karbel), 샤일린(Shylin)",히어로 수집 육성,,"전투 및 액션, 장애물 및 도전",텍스트 오버레이,자연/야외 미학,"도전과 승부욕, 참여와 임장감","인간형 영웅, 거대 보스, SD/치비 캐릭터","2.5D 입체 그래픽, 2D 일러스트","[전략적 의도] 거대 보스와 대비되는 SD 영웅들의 역동적인 돌진 배치를 통해 2.5D 세계관의 모험심 자극. [타겟 심리] 정적인 수집형 RPG에 지루함을 느낀 유저들에게 액션성과 스케일감을 동시에 소구. [성과 예측 및 확장] 고퀄리티 아트로 높은 CTR 예상. 하단에 '10,000 Diamonds' 등의 보상 텍스트를 추가하여 CVR 최적화 제안."
260406_BNR_A-Character-Adventure04A-DA_S_1200x1200_EN.jpg;https://tpc.googlesyndication.com/simgad/4078122247307565443,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-07,6,KRW,1694,789,101,0,BNR,정방형,2026-04-06,A,Character,Adventure04A,EN,260406_BNR_A-Character-Adventure04A-DA_S_1200x1200_EN,A-Character-Adventure04A-DA,https://tpc.googlesyndication.com/simgad/4078122247307565443,"비주얼 임팩트, 캐릭터/유닛 외형",,,,,PEPP HEROES,"아트 퀄리티, 수집형RPG, 릴리즈 예고","8인 실시간 전투, 수집형 RPG",8인 실시간 전투,"마그 탐험대, 고블린","카르벨(Karbel), 샤일린(Shylin)",히어로 수집 육성,,"전투 및 액션, 장애물 및 도전",텍스트 오버레이,자연/야외 미학,"도전과 승부욕, 참여와 임장감","인간형 영웅, 거대 보스, SD/치비 캐릭터","2.5D 입체 그래픽, 2D 일러스트",[전략적 의도] 정방형 규격에 맞춰 캐릭터 밀집도를 높여 영웅 개개인의 디테일과 '스쿼드'의 일체감 강조. [타겟 심리] 다양한 캐릭터를 조합하여 전략을 짜는 '팀 빌딩' 재미를 시각적으로 전달. [성과 예측 및 확장] 인스타그램/페이스북 피드 광고에서 영웅의 매력이 잘 노출됨. 각 영웅의 직업 아이콘을 오버레이하여 전략성 추가 소구 가능.
260406_BNR_A-Character-Adventure04A-DA_V_1200x1500_EN.jpg;https://tpc.googlesyndication.com/simgad/11937984762376226606,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-07,8,KRW,2918,917,161,0,BNR,세로형,2026-04-06,A,Character,Adventure04A,EN,260406_BNR_A-Character-Adventure04A-DA_V_1200x1500_EN,A-Character-Adventure04A-DA,https://tpc.googlesyndication.com/simgad/11937984762376226606,"비주얼 임팩트, 캐릭터/유닛 외형",,,,,PEPP HEROES,"아트 퀄리티, 수집형RPG, 릴리즈 예고","8인 실시간 전투, 수집형 RPG",8인 실시간 전투,"마그 탐험대, 고블린","카르벨(Karbel), 샤일린(Shylin)",히어로 수집 육성,,"전투 및 액션, 장애물 및 도전",텍스트 오버레이,자연/야외 미학,"도전과 승부욕, 참여와 임장감","인간형 영웅, 거대 보스, SD/치비 캐릭터","2.5D 입체 그래픽, 2D 일러스트","[전략적 의도] 4:5 비율의 고정형 배너로, 캐릭터와 로고의 가독성을 최대로 확보하여 브랜드 인지도 제고. [타겟 심리] 세련된 2D 일러스트 화풍을 통해 게임의 기술적 완성도(Next-Gen RPG)에 대한 신뢰 부여. [성과 예측 및 확장] GDN 등 네트워크 배너 광고에서 안정적인 효율 예상. 배경의 안개 효과를 활용한 애니메이션 효과 적용 시 후킹력 배가."
260406_BNR_A-Character-Adventure05A-DA_L_1200x628_EN.jpg;https://tpc.googlesyndication.com/simgad/14620542589526622535,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-07,16,KRW,6330,"2,634",391,0,BNR,가로형,2026-04-06,A,Character,Adventure05A,EN,260406_BNR_A-Character-Adventure05A-DA_L_1200x628_EN,A-Character-Adventure05A-DA,https://tpc.googlesyndication.com/simgad/14620542589526622535,"캐릭터/유닛 외형, 비주얼 임팩트",,,,,Every Hero Needs a Little Pepp,"아트 퀄리티, 수집형RPG, 캐릭터","8인 실시간 전투, 수집형 RPG",렐릭 퀘스트,"마그 탐험대, 고블린","샤일린(Shylin), 카르벨(Karbel)",렐릭 탐험 어드벤처,2.5D 독보적 그래픽 강조,"전투 및 액션, 수집 및 도감","텍스트 오버레이, 클로즈업 및 줌",던전/신전,"수집욕/소유욕, 참여와 임장감","인간형 영웅, SD/치비 캐릭터","2.5D 입체 그래픽, 2D 일러스트","[전략적 의도] 독보적인 2.5D 그래픽과 다양한 영웅/몬스터의 대립 구도를 시각화하여 게임의 비주얼 정체성을 즉각 각인시킴. [타겟 심리] 기존의 평면적인 2D RPG에 지루함을 느낀 유저들에게 입체적이고 생동감 넘치는 모험의 기대감을 제공함. [성과 예측] 고퀄리티 아트 스타일을 선호하는 북미/글로벌 타겟의 높은 CTR이 예상되며, 향후 특정 SSR 영웅의 스킬 컷신을 결합한 변주 소재로 CVR 극대화 가능."
260406_BNR_A-Character-Adventure05A-DA_S_1200x1200_EN.jpg;https://tpc.googlesyndication.com/simgad/13772335840655466460,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-07,7,KRW,1897,810,114,0,BNR,정방형,2026-04-06,A,Character,Adventure05A,EN,260406_BNR_A-Character-Adventure05A-DA_S_1200x1200_EN,A-Character-Adventure05A-DA,https://tpc.googlesyndication.com/simgad/13772335840655466460,"캐릭터/유닛 외형, 비주얼 임팩트",,,,,Every Hero Needs a Little Pepp,"아트 퀄리티, 수집형RPG, 캐릭터","8인 실시간 전투, 수집형 RPG",렐릭 퀘스트,"마그 탐험대, 고블린","샤일린(Shylin), 카르벨(Karbel)",렐릭 탐험 어드벤처,2.5D 독보적 그래픽 강조,"전투 및 액션, 수집 및 도감","텍스트 오버레이, 클로즈업 및 줌",던전/신전,"수집욕/소유욕, 참여와 임장감","인간형 영웅, SD/치비 캐릭터","2.5D 입체 그래픽, 2D 일러스트","[전략적 의도] 정방형 규격에 맞춰 캐릭터 밀도를 높여 노출함으로써 수집형 RPG 본연의 '영웅 수집' 재미를 강조함. [타겟 심리] 'Every Hero Needs a Little Pepp'이라는 카피를 통해 작지만 강력한 영웅들의 반전 매력에 대한 소유욕을 자극함. [성과 예측] 소셜 미디어 피드 최적화 소재로 높은 클릭률이 기대되며, 보상(다이아 등) 텍스트를 오버레이하여 전환율을 보완할 필요가 있음."
260406_BNR_A-Character-Adventure05A-DA_V_1200x1500_EN.jpg;https://tpc.googlesyndication.com/simgad/2210060756227995798,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-07,4,KRW,2897,726,155,0,BNR,세로형,2026-04-06,A,Character,Adventure05A,EN,260406_BNR_A-Character-Adventure05A-DA_V_1200x1500_EN,A-Character-Adventure05A-DA,https://tpc.googlesyndication.com/simgad/2210060756227995798,"캐릭터/유닛 외형, 비주얼 임팩트",,,,,Every Hero Needs a Little Pepp,"아트 퀄리티, 수집형RPG, 캐릭터","8인 실시간 전투, 수집형 RPG",렐릭 퀘스트,"마그 탐험대, 고블린","샤일린(Shylin), 카르벨(Karbel)",렐릭 탐험 어드벤처,2.5D 독보적 그래픽 강조,"전투 및 액션, 수집 및 도감","텍스트 오버레이, 클로즈업 및 줌",던전/신전,"수집욕/소유욕, 참여와 임장감","인간형 영웅, SD/치비 캐릭터","2.5D 입체 그래픽, 2D 일러스트","[전략적 의도] 중대형 버티컬 배너 규격을 활용해 영웅들의 디테일한 외형과 전용 장비의 매력을 클로즈업하여 시각적 만족도를 높임. [타겟 심리] 고퀄리티 2D 일러스트와 인게임 모델링의 일치감을 중시하는 수집형 RPG 코어 유저들의 미적 기준을 충족함. [성과 예측] 브랜드 인지도 제고에 효과적이며, SSR 영웅의 개별 배경 스토리나 전용 렐릭 아이템을 강조한 시리즈물 소재로 확장 시 리텐션 유도 가능."
260406_BNR_A-Character-Comics01A-DA_L_1200x628_EN.jpg;https://tpc.googlesyndication.com/simgad/3049438568803176011,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-07,7,KRW,5343,"2,516",400,0,BNR,가로형,2026-04-06,A,Character,Comics01A,EN,260406_BNR_A-Character-Comics01A-DA_L_1200x628_EN,A-Character-Comics01A-DA,https://tpc.googlesyndication.com/simgad/3049438568803176011,"비주얼 임팩트, 캐릭터/유닛 외형",,,,,"EVERY HERO NEEDS A LITTLE PEPP, PEPP HEROES","아트 퀄리티, 캐릭터, 수집형RPG","용병 모집(Gacha), 8인 실시간 전투",8인 실시간 전투,마그 탐험대,카르벨(Karbel),"히어로 수집 육성, 렐릭 탐험 어드벤처",코믹스 스타일 레이아웃,"수집 및 도감, 전투 및 액션","분할 화면, 텍스트 오버레이",자연/야외 미학,"수집욕/소유욕, 휴식과 힐링","SD/치비 캐릭터, 인간형 영웅",2.5D 입체 그래픽,[전략적 의도] 코믹스 레이아웃을 통해 게임의 캐주얼한 톤앤매너를 유지하면서도 영웅들의 역동적인 개성을 시각적으로 분리 강조함. [타겟 심리] 전형적인 RPG의 무거운 분위기에 피로를 느낀 유저들에게 친근한 아트 스타일로 접근하여 가벼운 진입 장벽을 제시함. [성과 예측 및 확장] 가독성이 높은 메인 카피와 개성 있는 캐릭터 조합으로 높은 CTR이 예상됨. 향후 SSR 등급인 '샤일린'을 중앙에 배치한 '성장 비포애프터' 버전으로 확장하여 수집 욕구를 더욱 자극할 수 있음.
260406_BNR_A-Character-Comics01A-DA_S_1200x1200_EN.jpg;https://tpc.googlesyndication.com/simgad/4695384483296336434,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-07,1,KRW,1902,777,109,0,BNR,정방형,2026-04-06,A,Character,Comics01A,EN,260406_BNR_A-Character-Comics01A-DA_S_1200x1200_EN,A-Character-Comics01A-DA,https://tpc.googlesyndication.com/simgad/4695384483296336434,"비주얼 임팩트, 캐릭터/유닛 외형",,,,,"EVERY HERO NEEDS A LITTLE PEPP, PEPP HEROES","아트 퀄리티, 캐릭터, 수집형RPG","용병 모집(Gacha), 8인 실시간 전투",8인 실시간 전투,마그 탐험대,카르벨(Karbel),"히어로 수집 육성, 렐릭 탐험 어드벤처",코믹스 스타일 레이아웃,"수집 및 도감, 전투 및 액션","분할 화면, 텍스트 오버레이",자연/야외 미학,"수집욕/소유욕, 휴식과 힐링","SD/치비 캐릭터, 인간형 영웅",2.5D 입체 그래픽,[전략적 의도] 정사각형 레이아웃을 십자 형태로 분할하여 시선의 흐름을 중앙의 핵심 카피로 집중시킴. [타겟 심리] '나만의 스쿼드'를 꾸리는 수집형 RPG 본연의 재미를 치비/SD 캐릭터의 매력을 통해 소유욕으로 연결함. [성과 예측 및 확장] SNS 피드 광고 최적화 규격으로 모바일 유저 안착에 유리함. 차후 특정 직업군을 테마로 한 분할 화면 변주를 통해 전략적 깊이를 강조하는 방향을 제안함.
260406_BNR_A-Character-Comics01A-DA_V_1200x1500_EN.jpg;https://tpc.googlesyndication.com/simgad/13581844973087919256,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-07,3,KRW,1665,657,108,0,BNR,세로형,2026-04-06,A,Character,Comics01A,EN,260406_BNR_A-Character-Comics01A-DA_V_1200x1500_EN,A-Character-Comics01A-DA,https://tpc.googlesyndication.com/simgad/13581844973087919256,"비주얼 임팩트, 캐릭터/유닛 외형",,,,,"EVERY HERO NEEDS A LITTLE PEPP, PEPP HEROES","아트 퀄리티, 캐릭터, 수집형RPG","용병 모집(Gacha), 8인 실시간 전투",8인 실시간 전투,마그 탐험대,카르벨(Karbel),"히어로 수집 육성, 렐릭 탐험 어드벤처",코믹스 스타일 레이아웃,"수집 및 도감, 전투 및 액션","분할 화면, 텍스트 오버레이",자연/야외 미학,"수집욕/소유욕, 휴식과 힐링","SD/치비 캐릭터, 인간형 영웅",2.5D 입체 그래픽,[전략적 의도] 고퀄리티 2D 일러스트와 2.5D 입체 그래픽의 조화를 강조하여 독보적인 화풍을 USP로 내세움. [타겟 심리] 저퀄리티 양산형 게임에 지친 유저들에게 '차세대 비주얼'이라는 인식을 심어주어 브랜드 신뢰도를 확보함. [성과 예측 및 확장] 중간 형태의 세로 규격으로 범용성이 높음. 현재의 '탐험' 컨셉에서 '거대 보스 레이드' 이펙트를 추가한 테마 소재를 병행 운영하여 유저 세그먼트별 반응을 테스트할 필요가 있음.
260406_BNR_A-Character-Life02A-DA_L_1200x628_EN.jpg;https://tpc.googlesyndication.com/simgad/7067589749049573301,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-07,12,KRW,7900,"3,180",505,0,BNR,가로형,2026-04-06,A,Character,Life02A,EN,260406_BNR_A-Character-Life02A-DA_L_1200x628_EN,A-Character-Life02A-DA,https://tpc.googlesyndication.com/simgad/7067589749049573301,"캐릭터/유닛 외형, 비주얼 임팩트",,,,,PEPP HEROES,"아트 퀄리티, 캐릭터, 수집형RPG","수집형 RPG, 8인 실시간 전투","렐릭 퀘스트, 현상금 수배",마그 탐험대,SD 히어로즈,렐릭 탐험 어드벤처,,"탐험 및 발견, 수집 및 도감",텍스트 오버레이,자연/야외 미학,"휴식과 힐링, 수집욕/소유욕","SD/치비 캐릭터, 인간형 영웅","2.5D 입체 그래픽, 2D 일러스트","[전략적 의도] 펩 히어로즈만의 독보적인 2.5D 그래픽과 귀여운 SD 캐릭터들의 모험 서사를 시각적으로 강조하여 초기 유입을 유도합니다. [타겟 심리] 하드코어한 경쟁보다는 힐링과 수집의 재미를 추구하는 캐주얼 RPG 유저들의 감성적 소구점을 공략합니다. [성과 예측 및 확장] '가디언 테일즈'나 '우르르 용병단' 스타일을 선호하는 유저층에게 높은 CTR이 기대되며, 향후 현상금 게시판의 퀘스트 내용을 텍스트 오버레이로 강조하여 전략적 선택형 소재로 변주 가능합니다."
260406_BNR_A-Character-Life02A-DA_S_1200x1200_EN.jpg;https://tpc.googlesyndication.com/simgad/11063212554479801916,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-07,2,KRW,1701,770,116,0,BNR,정방형,2026-04-06,A,Character,Life02A,EN,260406_BNR_A-Character-Life02A-DA_S_1200x1200_EN,A-Character-Life02A-DA,https://tpc.googlesyndication.com/simgad/11063212554479801916,"캐릭터/유닛 외형, 비주얼 임팩트",,,,,PEPP HEROES,"아트 퀄리티, 캐릭터, 수집형RPG","수집형 RPG, 8인 실시간 전투","렐릭 퀘스트, 현상금 수배",마그 탐험대,SD 히어로즈,렐릭 탐험 어드벤처,,"탐험 및 발견, 수집 및 도감",텍스트 오버레이,자연/야외 미학,"휴식과 힐링, 수집욕/소유욕","SD/치비 캐릭터, 인간형 영웅","2.5D 입체 그래픽, 2D 일러스트",[전략적 의도] 정사각형 포맷을 활용하여 캐릭터 간의 밀집도와 2.5D 월드의 공간감을 컴팩트하게 전달합니다. [타겟 심리] 복잡한 시스템 설명 대신 한눈에 들어오는 '귀여운 모험'의 이미지를 통해 설치 허들을 낮춥니다. [성과 예측 및 확장] 소셜 피드 환경에서 캐릭터 중심의 시인성이 높아 높은 CVR이 예상됩니다. 각 캐릭터의 개별 스탯이나 직업 아이콘을 툴팁 형태로 추가하여 정보 전달력을 강화하는 변주가 효과적일 것입니다.
