앱 확장 소재,앱 확장 소재 유형,캠페인,광고그룹,일,전환,통화 코드,비용,노출수,클릭수,Revenue,유형,사이즈,투입일,시기,USP,Concept,언어,파일명,소재명,링크,hooking_strategy,audio_elements_bgm,audio_elements_sfx_emphasized,audio_elements_narration,audio_elements_cv,text_analysis_extracted_copy,text_analysis_core_usp,title_specific_system,title_specific_mechanic,title_specific_faction_race,title_specific_identified_character,title_specific_theme,title_specific_special_note,gameplay,visual_technique,environment,emotion,character_object,art_style,marketer_insight
260406_VID_A-Hooking-Reward02A-FK_S_1080x1080_EN;https://www.youtube.com/watch?v=EgLwtP8WjE4,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429,2026-04-29,0,KRW,2535,11,0,0,VID,정방형,2026-04-06,A,Hooking,Reward02A,EN;https://www,260406_VID_A-Hooking-Reward02A-FK_S_1080x1080_EN,A-Hooking-Reward02A-FK,https://www.youtube.com/watch?v=EgLwtP8WjE4,"실패/분노 유도, 압도적 보상",긴박함,TRUE,,없음,"Tap here to save him!, Help me!, HELP KARBEL CLEAR, Claim your SR character and rewards worth $100!, PLAY FOR FREE",보상,용병 모집,우호도 시스템,마그 탐험대,카르벨(Karbel),히어로 수집 육성,페이크 플레이(구출 미니게임) 형식 활용,퍼즐 및 논리,"손가락 지시선, 텍스트 오버레이",자연/야외 미학,"도전과 승부욕, 만족과 성취감","SD/치비 캐릭터, 재화/보물상자",2D 일러스트,위기 상황 미션과 100달러 보상으로 유저 참여 및 전환 유도. 쉬운 조작성 강조로 진입 장벽을 낮춰 대량 유입용 런칭 소재로 적합.
260406_VID_A-Hooking-Reward02A-FK_V_1080x1920_EN;https://www.youtube.com/watch?v=b7LsalWUDvQ,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429,2026-04-29,0,KRW,463,7,0,0,VID,세로형,2026-04-06,A,Hooking,Reward02A,EN;https://www,260406_VID_A-Hooking-Reward02A-FK_V_1080x1920_EN,A-Hooking-Reward02A-FK,https://www.youtube.com/watch?v=b7LsalWUDvQ,"실패/분노 유도, 압도적 보상",긴박함,TRUE,,없음,"Tap here to save him!, Help me!, HELP KARBEL CLEAR, Claim your SR character and rewards worth $100!, PLAY FOR FREE",보상,용병 모집,우호도 시스템,마그 탐험대,카르벨(Karbel),히어로 수집 육성,페이크 플레이(구출 미니게임) 형식 활용,퍼즐 및 논리,"손가락 지시선, 텍스트 오버레이",자연/야외 미학,"도전과 승부욕, 만족과 성취감","SD/치비 캐릭터, 재화/보물상자",2D 일러스트,9:16 세로형 구조로 터치 인터랙션을 극대화하고 FOMO를 자극해 시청 완료율을 높입니다. 캐릭터 활용 및 실패 연출의 A/B 테스트 확장을 제안합니다.
260406_VID_A-Hooking-Reward03A-UA_L_1920x1080_EN;https://www.youtube.com/watch?v=XUrzh1Qrk5w,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429,2026-04-29,0,KRW,657,20,0,0,VID,가로형,2026-04-06,A,Hooking,Reward03A,EN;https://www,260406_VID_A-Hooking-Reward03A-UA_L_1920x1080_EN,A-Hooking-Reward03A-UA,https://www.youtube.com/watch?v=XUrzh1Qrk5w,"압도적 보상, 실패/분노 유도",경쾌함,TRUE,,없음,"WARNING Skip and you will lose your $100 rewards, Tap within 5 Seconds, SR, PLAY FOR FREE!, Claim your SR character and rewards worth $100!",보상,용병 모집,,마그 탐험대,Karbel,히어로 수집 육성,$100 가치 혜택 강조,수집 및 도감,"손가락 지시선, 텍스트 오버레이",심플/클린 UI,"만족과 성취감, 수집욕/소유욕","재화/보물상자, SD/치비 캐릭터","2D 일러스트, 2.5D 입체 그래픽","가로 화면을 활용한 화려한 연출로 시각적 몰입감을 높이고, 보상 상실에 대한 FOMO 심리를 자극하여 가로형 매체 타겟 광고 효율을 극대화함."
260406_VID_A-Hooking-Reward03A-UA_S_1080x1080_EN;https://www.youtube.com/watch?v=VGJB5tDWops,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429,2026-04-29,0,KRW,124,5,0,0,VID,정방형,2026-04-06,A,Hooking,Reward03A,EN;https://www,260406_VID_A-Hooking-Reward03A-UA_S_1080x1080_EN,A-Hooking-Reward03A-UA,https://www.youtube.com/watch?v=VGJB5tDWops,"압도적 보상, 실패/분노 유도",경쾌함,TRUE,,없음,"WARNING Skip and you will lose your $100 rewards, Tap within 5 Seconds, SR, PLAY FOR FREE!, Claim your SR character and rewards worth $100!",보상,용병 모집,,마그 탐험대,Karbel,히어로 수집 육성,$100 가치 혜택 강조,수집 및 도감,"손가락 지시선, 텍스트 오버레이",심플/클린 UI,"만족과 성취감, 수집욕/소유욕","재화/보물상자, SD/치비 캐릭터","2D 일러스트, 2.5D 입체 그래픽",부정적 후킹과 시간 제한으로 클릭 유도. $100 가치 및 SR 확정으로 수익 구체화. 높은 CVR 예상되며 보상 변주를 통한 라이브 옵스 제안.
260406_VID_A-Hooking-Reward03A-UA_V_1080x1920_EN;https://www.youtube.com/watch?v=jA_HAiz95x4,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429,2026-04-29,0,KRW,1090,11,0,0,VID,세로형,2026-04-06,A,Hooking,Reward03A,EN;https://www,260406_VID_A-Hooking-Reward03A-UA_V_1080x1920_EN,A-Hooking-Reward03A-UA,https://www.youtube.com/watch?v=jA_HAiz95x4,"압도적 보상, 실패/분노 유도",경쾌함,TRUE,,없음,"WARNING Skip and you will lose your $100 rewards, Tap within 5 Seconds, SR, PLAY FOR FREE!, Claim your SR character and rewards worth $100!",보상,용병 모집,,마그 탐험대,Karbel,히어로 수집 육성,$100 가치 혜택 강조,수집 및 도감,"손가락 지시선, 텍스트 오버레이",심플/클린 UI,"만족과 성취감, 수집욕/소유욕","재화/보물상자, SD/치비 캐릭터","2D 일러스트, 2.5D 입체 그래픽",도발적 문구와 타이머로 이탈을 방지하고 FOMO 심리를 자극함. 보상형 인벤토리 활용을 통해 UA 매체에서 압도적 전환율 달성 기대.
260406_VID_A-Mob-Adventure01A-UA_L_1920x1080_EN;https://www.youtube.com/watch?v=hVmkPdIsz70,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429,2026-04-29,0,KRW,512,6,0,0,VID,가로형,2026-04-06,A,Mob,Adventure01A,EN;https://www,260406_VID_A-Mob-Adventure01A-UA_L_1920x1080_EN,A-Mob-Adventure01A-UA,https://www.youtube.com/watch?v=hVmkPdIsz70,"비주얼 임팩트, 성장 비포애프터",긴박함,TRUE,,없음,"WARNING, GOBLINS INCOMING!, Goblins? Easy! Level UP! UP!, Power Boost! BOOM! BOOM!, Strategic deployment!, Get ready for BATTLE!","편의성, 전략성",AFK 기능,8인 실시간 전투,고블린,카르벨,렐릭 탐험 어드벤처,스마트폰 UI 팝업 연출,"시뮬레이션 및 관리, 장애물 및 도전","텍스트 오버레이, 클로즈업 및 줌",자연/야외 미학,"도전과 승부욕, 만족과 성취감","SD/치비 캐릭터, 성장 지표, 군단/대규모 유닛",2.5D 입체 그래픽,16:9 화면 대비로 대규모 전투와 모바일 최적화 강조. 방치형 육성 선호 유저 타겟으로 핵심 시스템 소구 및 브랜딩·퍼포먼스 효율 기대.
260406_VID_A-Mob-Adventure01A-UA_S_1080x1080_EN;https://www.youtube.com/watch?v=LMKl0g6yRJU,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429,2026-04-29,0,KRW,1111,21,0,0,VID,정방형,2026-04-06,A,Mob,Adventure01A,EN;https://www,260406_VID_A-Mob-Adventure01A-UA_S_1080x1080_EN,A-Mob-Adventure01A-UA,https://www.youtube.com/watch?v=LMKl0g6yRJU,"비주얼 임팩트, 성장 비포애프터",긴박함,TRUE,,없음,"WARNING, GOBLINS INCOMING!, Goblins? Easy! Level UP! UP!, Power Boost! BOOM! BOOM!, Strategic deployment!, Get ready for BATTLE!","편의성, 전략성",AFK 기능,8인 실시간 전투,고블린,카르벨,렐릭 탐험 어드벤처,스마트폰 UI 팝업 연출,"시뮬레이션 및 관리, 장애물 및 도전","텍스트 오버레이, 클로즈업 및 줌",자연/야외 미학,"도전과 승부욕, 참여와 임장감","SD/치비 캐릭터, 성장 지표, 군단/대규모 유닛",2.5D 입체 그래픽,경고 연출로 몰입도를 높이고 쉬운 성장을 강조해 진입 장벽 완화. 대규모 레이드 소재 확장을 통한 중장기 성과 기대.
260406_VID_A-Mob-Adventure01A-UA_V_1080x1920_EN;https://www.youtube.com/watch?v=nIYkYZ-JFj0,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429,2026-04-29,0,KRW,173,12,0,0,VID,세로형,2026-04-06,A,Mob,Adventure01A,EN;https://www,260406_VID_A-Mob-Adventure01A-UA_V_1080x1920_EN,A-Mob-Adventure01A-UA,https://www.youtube.com/watch?v=nIYkYZ-JFj0,"비주얼 임팩트, 성장 비포애프터",긴박함,TRUE,,없음,"WARNING, GOBLINS INCOMING!, Goblins? Easy! Level UP! UP!, Power Boost! BOOM! BOOM!, Strategic deployment!, Get ready for BATTLE!","편의성, 전략성",AFK 기능,8인 실시간 전투,고블린,카르벨,렐릭 탐험 어드벤처,스마트폰 UI 팝업 연출,"시뮬레이션 및 관리, 장애물 및 도전","텍스트 오버레이, 클로즈업 및 줌",자연/야외 미학,"도전과 승부욕, 만족과 성취감","SD/치비 캐릭터, 성장 지표, 군단/대규모 유닛",2.5D 입체 그래픽,세로형 피드 최적화 UI와 마을 습격 반전 연출로 이탈 방지. 직관적 레벨업과 전략적 배치 중심의 성장 쾌감을 자극해 숏폼 환경 내 높은 시청 유지율 및 전환율 기대.
Cute but Powerful Squad,광고 제목,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429_3,2026-04-29,0,KRW,2577,147,0,0,TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let’s Hunt for Treasure!,광고 제목,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429_3,2026-04-29,0,KRW,4204,168,3,0,TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pepp Heroes,광고 제목,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429_3,2026-04-29,0,KRW,2639,175,0,0,TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Play for Free,광고 제목,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429_3,2026-04-29,0,KRW,6617,151,1,0,TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Your RPG, In Your Hands",광고 제목,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429_3,2026-04-29,0,KRW,2756,138,0,0,TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adorable Yet Powerful! Collect Heroes With Diverse Charms,설명,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429_3,2026-04-29,0,KRW,3208,178,2,0,TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clock Out and Start Your Treasure Hunt!,설명,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429_3,2026-04-29,0,KRW,4719,153,1,0,TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Get Rewards Worth $100! Play Now!,설명,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429_3,2026-04-29,0,KRW,3816,184,2,0,TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strategic Battles With Heroes Full of Personality! Win With Your Own Squad,설명,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429_3,2026-04-29,0,KRW,2876,137,0,0,TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unique Hero Skills and Synergies! The Collectible RPG of Endless Team Combinations,설명,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429_3,2026-04-29,0,KRW,2786,200,0,0,TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260429_BNR_A-AI-Defeatmonster01A-DA_L_1200x628_EN.png;https://tpc.googlesyndication.com/simgad/5874425896871501801,가로형 이미지,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429_3,2026-04-29,0,KRW,2042,12,1,0,BNR,가로형,2026-04-29,A,AI,Defeatmonster01A,EN,260429_BNR_A-AI-Defeatmonster01A-DA_L_1200x628_EN,A-AI-Defeatmonster01A-DA,https://tpc.googlesyndication.com/simgad/5874425896871501801,비주얼 임팩트,웅장함,,,,,아트 퀄리티,영지 빌딩,8인 실시간 전투,마그 탐험대,,어드벤처,,탐험 및 발견,클로즈업 및 줌,자연/야외 미학,만족과 성취감,인간형 영웅,2D 일러스트,성취감 테마를 통해 기존 RPG 유저의 도전 욕구를 충족시키며 클릭을 유도함.
260429_BNR_A-AI-Defeatmonster01A-DA_S_1200x1200_EN.png;https://tpc.googlesyndication.com/simgad/17279094099779978431,가로형 이미지,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429_3,2026-04-29,0,KRW,0,3,0,0,BNR,정방형,2026-04-29,A,AI,Defeatmonster01A,EN,260429_BNR_A-AI-Defeatmonster01A-DA_S_1200x1200_EN,A-AI-Defeatmonster01A-DA,https://tpc.googlesyndication.com/simgad/17279094099779978431,비주얼 임팩트,웅장함,,,,,아트 퀄리티,영지 빌딩,8인 실시간 전투,마그 탐험대,,어드벤처,,탐험 및 발견,클로즈업 및 줌,자연/야외 미학,만족과 성취감,인간형 영웅,2D 일러스트,성취감 테마를 통해 기존 RPG 유저의 도전 욕구를 충족시키며 클릭을 유도함.
260429_BNR_A-AI-Favoritehero01A-DA_L_1200x628_EN.png;https://tpc.googlesyndication.com/simgad/1998466068806704912,가로형 이미지,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429_3,2026-04-29,0,KRW,0,3,0,0,BNR,가로형,2026-04-29,A,AI,Favoritehero01A,EN,260429_BNR_A-AI-Favoritehero01A-DA_L_1200x628_EN,A-AI-Favoritehero01A-DA,https://tpc.googlesyndication.com/simgad/1998466068806704912,"질문/선택형, 캐릭터/유닛 외형",경쾌함,,,,"Who is your favorite hero?, VS, PLAY FOR FREE",아트 퀄리티,용병 모집,DIY 픽업 시스템,마그 탐험대,샤일린,히어로 수집 육성,,수집 및 도감,"분할 화면, 텍스트 오버레이",자연/야외 미학,수집욕/소유욕,"인간형 영웅, SD/치비 캐릭터",2D 일러스트,대조되는 속성의 캐릭터를 배치한 질문형 카피로 유저의 취향과 수집욕을 자극함.
260429_BNR_A-AI-Favoritehero01A-DA_S_1200x1200_EN.png;https://tpc.googlesyndication.com/simgad/5513864076699612430,가로형 이미지,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429_3,2026-04-29,0,KRW,0,12,0,0,BNR,정방형,2026-04-29,A,AI,Favoritehero01A,EN,260429_BNR_A-AI-Favoritehero01A-DA_S_1200x1200_EN,A-AI-Favoritehero01A-DA,https://tpc.googlesyndication.com/simgad/5513864076699612430,"질문/선택형, 캐릭터/유닛 외형",경쾌함,,,,"Who is your favorite hero?, VS, PLAY FOR FREE",아트 퀄리티,용병 모집,DIY 픽업 시스템,마그 탐험대,샤일린,히어로 수집 육성,,수집 및 도감,"분할 화면, 텍스트 오버레이",자연/야외 미학,수집욕/소유욕,"인간형 영웅, SD/치비 캐릭터",2D 일러스트,대조되는 속성의 캐릭터를 배치한 질문형 카피로 유저의 취향과 수집욕을 자극함.
260429_BNR_A-AI-Favoritehero01A-DA_V_1200x1500_EN.png;https://tpc.googlesyndication.com/simgad/14656330935303652945,가로형 이미지,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429_3,2026-04-29,0,KRW,0,1,0,0,BNR,세로형,2026-04-29,A,AI,Favoritehero01A,EN,260429_BNR_A-AI-Favoritehero01A-DA_V_1200x1500_EN,A-AI-Favoritehero01A-DA,https://tpc.googlesyndication.com/simgad/14656330935303652945,"질문/선택형, 캐릭터/유닛 외형",경쾌함,,,,"Who is your favorite hero?, VS, PLAY FOR FREE",아트 퀄리티,용병 모집,DIY 픽업 시스템,마그 탐험대,샤일린,히어로 수집 육성,,수집 및 도감,"분할 화면, 텍스트 오버레이",자연/야외 미학,수집욕/소유욕,"인간형 영웅, SD/치비 캐릭터",2D 일러스트,대조되는 속성의 캐릭터를 배치한 질문형 카피로 유저의 취향과 수집욕을 자극함.
260429_BNR_A-AI-Favoritehero01B-DA_L_1200x628_EN.png;https://tpc.googlesyndication.com/simgad/13430850387343170645,가로형 이미지,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429_3,2026-04-29,0,KRW,14,14,0,0,BNR,가로형,2026-04-29,A,AI,Favoritehero01B,EN,260429_BNR_A-AI-Favoritehero01B-DA_L_1200x628_EN,A-AI-Favoritehero01B-DA,https://tpc.googlesyndication.com/simgad/13430850387343170645,"질문/선택형, 캐릭터/유닛 외형",,,,,"Who is your favorite hero?, VS, PLAY FOR FREE",아트 퀄리티,용병 모집,DIY 픽업 시스템,마그 탐험대,카르벨,히어로 수집 육성,,수집 및 도감,"분할 화면, 텍스트 오버레이",던전/신전,수집욕/소유욕,인간형 영웅,2D 일러스트,대조되는 속성의 캐릭터를 배치한 질문형 카피로 유저의 취향과 수집욕을 자극함.
260429_BNR_A-AI-Favoritehero01B-DA_S_1200x1200_EN.png;https://tpc.googlesyndication.com/simgad/4869773213661551192,가로형 이미지,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429_3,2026-04-29,0,KRW,318,43,1,0,BNR,정방형,2026-04-29,A,AI,Favoritehero01B,EN,260429_BNR_A-AI-Favoritehero01B-DA_S_1200x1200_EN,A-AI-Favoritehero01B-DA,https://tpc.googlesyndication.com/simgad/4869773213661551192,"질문/선택형, 캐릭터/유닛 외형",,,,,"Who is your favorite hero?, VS, PLAY FOR FREE",아트 퀄리티,용병 모집,DIY 픽업 시스템,마그 탐험대,카르벨,히어로 수집 육성,,수집 및 도감,"분할 화면, 텍스트 오버레이",던전/신전,수집욕/소유욕,인간형 영웅,2D 일러스트,대조되는 속성의 캐릭터를 배치한 질문형 카피로 유저의 취향과 수집욕을 자극함.
260429_BNR_A-AI-Victory01A-DA_L_1200x628_EN.png;https://tpc.googlesyndication.com/simgad/17680799217874309764,가로형 이미지,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429_3,2026-04-29,0,KRW,0,1,0,0,BNR,가로형,2026-04-29,A,AI,Victory01A,EN,260429_BNR_A-AI-Victory01A-DA_L_1200x628_EN,A-AI-Victory01A-DA,https://tpc.googlesyndication.com/simgad/17680799217874309764,"비주얼 임팩트, 압도적 보상",,,,,"VICTORY!, Crush The Monsters With the Top Squad, PLAY FREE","보상, 전략성",스쿼드 전투,보스 레이드,마그 탐험대,카르벨,렐릭 탐험 어드벤처,,"전투 및 액션, 장애물 및 도전",텍스트 오버레이,던전/신전,만족과 성취감,"인간형 영웅, 거대 보스, 재화/보물상자",2D 일러스트,보스 토벌 후 쏟아지는 재화 연출로 성취감을 주고 파티 편성 로망을 자극함.
260429_BNR_A-AI-Victory01A-DA_S_1200x1200_EN.png;https://tpc.googlesyndication.com/simgad/8323476710876020002,가로형 이미지,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429_3,2026-04-29,0,KRW,800,2,1,0,BNR,정방형,2026-04-29,A,AI,Victory01A,EN,260429_BNR_A-AI-Victory01A-DA_S_1200x1200_EN,A-AI-Victory01A-DA,https://tpc.googlesyndication.com/simgad/8323476710876020002,"비주얼 임팩트, 압도적 보상",,,,,"VICTORY!, Crush The Monsters With the Top Squad, PLAY FREE","보상, 전략성",스쿼드 전투,보스 레이드,마그 탐험대,카르벨,렐릭 탐험 어드벤처,,"전투 및 액션, 장애물 및 도전",텍스트 오버레이,던전/신전,만족과 성취감,"인간형 영웅, 거대 보스, 재화/보물상자",2D 일러스트,보스 토벌 후 쏟아지는 재화 연출로 성취감을 주고 파티 편성 로망을 자극함.
260429_BNR_A-AI-Victory01A-DA_V_1200x1500_EN.png;https://tpc.googlesyndication.com/simgad/4104206601493878101,가로형 이미지,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429_3,2026-04-29,0,KRW,0,5,0,0,BNR,세로형,2026-04-29,A,AI,Victory01A,EN,260429_BNR_A-AI-Victory01A-DA_V_1200x1500_EN,A-AI-Victory01A-DA,https://tpc.googlesyndication.com/simgad/4104206601493878101,"비주얼 임팩트, 압도적 보상",,,,,"VICTORY!, Crush The Monsters With the Top Squad, PLAY FREE","보상, 전략성",스쿼드 전투,보스 레이드,마그 탐험대,카르벨,렐릭 탐험 어드벤처,,"전투 및 액션, 장애물 및 도전",텍스트 오버레이,던전/신전,만족과 성취감,"인간형 영웅, 거대 보스, 재화/보물상자",2D 일러스트,보스 토벌 후 쏟아지는 재화 연출로 성취감을 주고 파티 편성 로망을 자극함.
260406_VID_A-Character-Collection01B-UA_S_1080x1080_EN;https://www.youtube.com/watch?v=cTfY4JpFc-s,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429_3,2026-04-29,1,KRW,309,17,0,0,VID,정방형,2026-04-06,A,Character,Collection01B,EN;https://www,260406_VID_A-Character-Collection01B-UA_S_1080x1080_EN,A-Character-Collection01B-UA,https://www.youtube.com/watch?v=cTfY4JpFc-s,"질문/선택형, 캐릭터/유닛 외형",경쾌함,TRUE,,없음,"CHOOSE YOUR HERO, HUGO, KARBEL, MONAD","캐릭터, 수집형RPG, 전략성",용병 모집(Gacha),DIY 픽업 시스템,마그 탐험대,"휴고, 카르벨, 모나드",히어로 수집 육성,남성 캐릭터 위주 배치,수집 및 도감,"텍스트 오버레이, 분할 화면",심플/클린 UI,수집욕/소유욕,"SD/치비 캐릭터, 인간형 영웅",2D 일러스트,캐릭터 구성 대조를 통한 타겟 취향별 효율 분석. 탱커 및 딜러 중심 덱 선호 심리 공략하며 캐릭터 조합 변주 소재로 리타겟팅 광고 활용 권장.
260406_VID_A-Character-Combat01A-UA_L_1920x1080_EN;https://www.youtube.com/watch?v=2W7-0AV2mfg,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429_3,2026-04-29,0,KRW,342,19,0,0,VID,가로형,2026-04-06,A,Character,Combat01A,EN;https://www,260406_VID_A-Character-Combat01A-UA_L_1920x1080_EN,A-Character-Combat01A-UA,https://www.youtube.com/watch?v=2W7-0AV2mfg,"비주얼 임팩트, 캐릭터/유닛 외형",긴박함,TRUE,,없음,"VINESSA, A DARK WIZARD WHO DOMINATES THE FIELD, SOPHIA, REMOVES ALL DEBUFFS! THE KEY TO SURVIVAL, BERNETA, A SYNERGY DEALER THAT PERFECTS YOUR TEAM, PLAY FOR FREE","아트 퀄리티, 캐릭터, 수집형RPG, 전략성",용병 모집,스킬 컷신 연출,마그 탐험대,"Vinessa, Sophia, Berneta",렐릭 탐험 어드벤처,캐릭터별 스킬 특징 강조,전투 및 액션,"텍스트 오버레이, 클로즈업 및 줌",자연/야외 미학,"도전과 승부욕, 수집욕/소유욕","인간형 영웅, SD/치비 캐릭터, 성장 지표","2.5D 입체 그래픽, 2D 일러스트",인게임 전투와 일러스트 교차 편집으로 몰입도 극대화. 캐릭터 스킬 및 시너지로 전략적 호기심 자극. 플레이 영상 기반 안정적 CVR 확보 및 캐릭터 속성 대비 변주 제안.
